ident,type,name,iata_code
SN03,small_airport,Lenora Municipal Airport,
SN04,small_airport,Roberts Memorial Airport,
SN05,small_airport,Halstead Airport,
SN07,small_airport,Beaumont Hotel Airport,
SN08,small_airport,Fisher Airport,
SN09,small_airport,Solomon Valley Airpark,
SN10,small_airport,Belle Plaine Farms Airport,
SN12,small_airport,Jenkinson Airport,
SN13,small_airport,Albers Airport,
SN18,small_airport,Sills Air Park,
SN20,small_airport,Brady-Pippin Airport,
SN21,small_airport,Flory Private Airport,
SN22,small_airport,Hoelting Airport,
SN29,small_airport,Rucker Airport,
SN2A,small_airport,Coppersteel Airstrip,
SN2E,small_airport,Fazenda Raça Airport,
SN2F,small_airport,Fazenda Guará Airport,
SN2G,small_airport,Fazenda Nova Gabiano Airport,
SN2H,small_airport,Fazenda Santa Rita Airstrip,
SN2J,small_airport,Matripar Airport,
SN2L,small_airport,Fazenda Itapuá Airport,
SN2M,small_airport,Fazenda Itacoatiara Airstrip,
SN2P,small_airport,Bussolaro Aviação Agrícola Airport,
SN2Q,small_airport,Fazenda Inhumas Airport,
SN2R,small_airport,Estância Tapajós Airstrip,
SN2U,small_airport,Nereu Luis de Souza Airport,
SN2Y,small_airport,Aerojet Airstrip,
SN32,small_airport,Rands Airport,
SN33,small_airport,Callaway Airpark,
SN34,small_airport,Rucker Airport,
SN36,small_airport,Wamsley Field,
SN37,small_airport,Harold K. Wells Airport,
SN3A,small_airport,Fazenda Capão Airstrip,
SN3B,small_airport,Fazenda Estância Nova Airstrip,
SN3C,small_airport,Fazenda Três Lagoas Airport,
SN3E,small_airport,WR Agropasto Airport,
SN3G,small_airport,Fazenda Serra do Ovo Airport,
SN3H,small_airport,Fazenda São Geraldo Airport,
SN3J,small_airport,Fazenda Água Viva Airstrip,
SN3K,small_airport,João Marchesi Heliport,
SN3L,small_airport,Brasil Agro Airport,
SN3M,small_airport,Fazenda Pontal Airport,
SN3P,small_airport,Pontal Rosas de Ouro Airport,
SN3Q,small_airport,Agrícola Rizzi Airstrip,
SN3R,small_airport,Lagoa da Serra Airstrip,
SN3S,small_airport,Fazenda Vargem Alegre Airstrip,
SN3T,small_airport,Fazenda Jaymu Airstrip,
SN3W,small_airport,Fazenda Palmeira Airstrip,
SN3X,small_airport,Fazenda Centúria Colorado Airport,
SN3Y,small_airport,Novo Aeroporto de Bom Jesus da Lapa,
SN3Z,small_airport,Fazenda Santa Maria,
SN40,small_airport,Olson Aerodrome,
SN41,small_airport,Ziggy Carline Airport,
SN42,small_airport,Harrod Airport,
SN44,small_airport,Bob Faler Airport,
SN45,small_airport,Michael's Airport,
SN46,small_airport,Taylor Airport,
SN47,small_airport,Converse Farm Airport,
SN4A,small_airport,Fazenda Remanso do Guaporé Airport,
SN4B,small_airport,Fazenda Cajueiro - Balsas Airport,
SN4D,small_airport,Fazenda Santo Anjo Airstrip,
SN4E,small_airport,Fazenda Santa Clara Airport,
SN4F,small_airport,Fazenda Nhuporã Airport,
SN4H,small_airport,Fazenda Recreio Airport,
SN4J,small_airport,Pandeiros Airstrip,
SN4K,small_airport,Eduardo Aguiar Borges Ribeiro Airport,
SN4M,small_airport,Fazenda Bela Vista - Vontobel Agrícola Airport,
SN4P,small_airport,Fazenda Leonel Bedin Airport,
SN4Q,small_airport,São José das Borboletas Airport,
SN4R,small_airport,Fazenda Wustro Airstrip,
SN4S,small_airport,Fazenda Quatrilho Airport,
SN4T,small_airport,Fazenda Lago da Pedra  Airport,
SN4U,small_airport,Fazenda Vontobel,
SN4V,small_airport,Fazenda Divisa Airstrio,
SN4W,small_airport,Fazenda Pouso Alegre,
SN4X,small_airport,Fazenda Japaranduba Airport,
SN4Z,small_airport,Fazenda Piracicaba Airport,
SN52,small_airport,Pilot Pointe Estates Airport,
SN53,small_airport,Bonner Field,
SN55,small_airport,R J C Farms Inc Airport,
SN57,small_airport,Witham Airport,
SN58,small_airport,Foster Field,
SN59,small_airport,Hermon Farm Airport,
SN61,small_airport,Yoder Airpark,
SN62,small_airport,Roberts Field,
SN63,small_airport,Gail Ballard Airport,
SN64,small_airport,Eck Field,
SN65,small_airport,Lake Waltanna Airport,
SN68,small_airport,Lil Bird Airport,
SN69,small_airport,Emmerson Airport,
SN6A,small_airport,Fazenda Cajaíba Airport,
SN6B,small_airport,Fazenda Nova Airstrip,
SN6C,small_airport,ACR/NBF Mineração SA  Airport,
SN6D,small_airport,Estância Nossa Senhora das Graças Airport,
SN6E,small_airport,Fazenda São João Airport,
SN6G,small_airport,LR Konageski Hangar Vó Maria Airport,
SN6H,small_airport,Fazenda São Bento Airport,
SN6J,small_airport,Fazenda Chegada Airport,
SN6K,small_airport,Fazenda Guarani Airport,
SN6L,medium_airport,Dr. Luciano de Arruda Coelho Regional Airport,JSO
SN6M,small_airport,Fazenda Água das Três Meninas Airport,
SN6P,small_airport,Fazenda Bacuri Airport,
SN6Q,small_airport,Fazenda Feira Nova Airstrip,
SN6R,small_airport,Fazenda Entre Rios Airport,
SN6S,small_airport,Fazenda Entre Rios Airport,
SN6T,small_airport,Club de Voo Dorigueto Airport,
SN6V,small_airport,Fazenda Gralha Azul Airport,
SN6X,small_airport,Fazenda Santo Ângelo Airstrip,
SN6Y,small_airport,Fazenda Bergamaschi Agro Airport,
SN6Z,small_airport,Fazenda Emaflor Airport,
SN70,small_airport,Kaypod Airport,
SN72,small_airport,Graham Farms Airport,
SN75,small_airport,Sommers Airport,
SN76,small_airport,Sunflower Aerodrome,
SN78,small_airport,Albright Airport,
SN7B,small_airport,Fazenda Herança Airstrip,
SN7F,small_airport,Fazenda Tecoha Airport,
SN7G,small_airport,Fazenda Riacho Fundo Airport,
SN7H,small_airport,Aero Heck Airport,
SN7J,small_airport,Fazenda Cedro da Morena Airstrip,
SN7K,small_airport,Fazenda Iguaçu Airstrip,
SN7Y,small_airport,Fazenda La Aurora Airport,
SN81,small_airport,Hancock Airport,
SN83,small_airport,Highcrest Air Park,
SN85,small_airport,Fox Fire Airport,
SN88,small_airport,Crosswind Airfield,
SN8A,small_airport,Aracati Airstrip,
SN90,small_airport,Eibes Airfield,
SN91,small_airport,Godfrey Airport,
SN92,small_airport,Sunshine Ranch Airport,
SN93,small_airport,Dickson /Private/ Airport,
SN94,small_airport,Amy Airport,
SN95,small_airport,Roberts Air Field,
SN97,small_airport,G+ Ag Airport,
SN98,small_airport,Anton Flying Uv Airport,
SN99,small_airport,Laflin Ranch Airport,
SNAA,small_airport,Fazenda da Barra Airport,
SNAB,small_airport,Araripina Airport,JAW
SNAC,small_airport,Fazenda Santa Rosa Airport,
SNAD,small_airport,Fazenda Águia Branca Airport,
SNAE,small_airport,Arcoverde Airport,
SNAF,small_airport,Fazenda Água Comprida Airport,
SNAG,small_airport,Araguari Airport,
SNAH,small_airport,Adustina Airport,
SNAI,small_airport,Alto Parnaíba Airport,APY
SNAJ,small_airport,Fazenda Jaguaré Airport,
SNAL,small_airport,Arapiraca Airport,APQ
SNAN,small_airport,Empresa Agrícola Chiapeta Airport,
SNAO,small_airport,Trimonte Jorge Mussi Airport,
SNAP,small_airport,Janaúba Airport,
SNAR,small_airport,Cirilo Queiróz Airport,AMJ
SNAS,small_airport,Três Marias Airport,
SNAU,small_airport,Aeroclube de Sergipe Airport,
SNAV,small_airport,Agrovale Airport,
SNAW,small_airport,Fazenda Boa Fé Airport,
SNAX,small_airport,Marcelo Pires Halzhausen Airport,AIF
SNAY,small_airport,Fazenda Rio Lages Airport,
SNAZ,small_airport,Amargosa Airport,
SNBB,small_airport,Fazenda Agronol Airport,
SNBC,small_airport,Barra do Corda Airport,BDC
SNBD,small_airport,Sobradinho Airport,
SNBE,small_airport,Fazenda Botuverá Airport,
SNBF,small_airport,Fazenda Vale Verde Airport,
SNBG,small_airport,Baixo Guandu - Aimorés Airport,
SNBI,small_airport,Bacabal Airport,
SNBL,small_airport,Belmonte Airport,BVM
SNBM,small_airport,Cristiano Ferreira Varella Airport,
SNBN,small_airport,Balbinot Airport,
SNBO,small_airport,Boquira Airport,
SNBR,small_airport,Dom Ricardo Weberberger Airport,BRA
SNBS,small_airport,Balsas Airport,BSS
SNBT,small_airport,Benedito Leite Airport,
SNBU,small_airport,Sócrates Mariani Bittencourt Airport,BMS
SNBV,small_airport,Campo de Boi Airport,
SNBW,small_airport,Baião Airport,
SNBX,small_airport,Barra Airport,BQQ
SNBY,small_airport,Bambuí Airport,
SNBZ,small_airport,Paramirim Airport,
SNCA,small_airport,Campo Belo Airport,
SNCB,small_airport,Castanhal Airport,
SNCE,small_airport,Campo do Meio Airport,
SNCF,small_airport,Continental Airport,
SNCG,small_airport,Campos Gerais Airport,
SNCI,small_airport,Cibrasa Airport,
SNCJ,small_airport,Piquiatuba Airport,
SNCL,small_airport,Lorenzo Airport,MXQ
SNCO,small_airport,Agropecuária Santa Paola Airport,
SNCP,medium_airport,Planalto Serrano Regional Airport,EEA
SNCQ,small_airport,Cocorobó Airport,
SNCS,small_airport,Campos Sales Airport,
SNCT,small_airport,Ubaporanga Airport,
SNCU,small_airport,Cururupu Airport,CPU
SNCV,small_airport,Campina Verde Airport,
SNCW,small_airport,Alcântara Space Center Airport,
SNCX,small_airport,Colatina Airport,QCH
SNCY,small_airport,Campo da Praia Airport,
SNCZ,small_airport,Ponte Nova Airport,
SNDB,small_airport,Rurópolis Airport,
SNDC,small_airport,Redenção Airport,RDC
SNDD,small_airport,Fazenda Eldorado Airport,
SNDF,small_airport,Fazenda Santa Lúcia Airport,
SNDH,small_airport,Aba Airport,
SNDI,small_airport,Pista Castanheirinho,
SNDJ,small_airport,Santana dos Brejos Airport,
SNDN,small_airport,Leopoldina Airport,LEP
SNDO,small_airport,Ouro Branco Airport,
SNDP,small_airport,Palmares Airport,
SNDQ,small_airport,Fazenda Soya Airport,
SNDR,small_airport,Domingos Rego Airport,
SNDT,small_airport,Diamantina Airport,DTI
SNDU,small_airport,Ponta Do Sol Airport,
SNDV,small_airport,Brigadeiro Cabral Airport,DIQ
SNDW,small_airport,Divisa Airport,
SNDX,small_airport,Cachoeira Airport,
SNEA,small_airport,Piçarrão Airport,
SNEB,small_airport,Nagib Demachki Airport,JPE
SNEC,small_airport,Outeiros da Brisas Airport,
SNED,small_airport,Sócrates Rezende Airport,CNV
SNEE,small_airport,Vacaria Airport,VCC
SNEG,small_airport,Fazenda Netolândia Airport,
SNEH,small_airport,Mineração Porquinho Airport,
SNEI,small_airport,Fazenda São Miguel Airport,
SNEJ,small_airport,Monte Verde Airport,
SNEK,small_airport,Moria Airport,
SNEL,small_airport,Belterra Airport,
SNEN,small_airport,Fazenda Calumbi Airport,
SNEO,small_airport,Dezoito Airport,
SNES,small_airport,Esplanada Airport,
SNET,small_airport,Fazenda Estrela Airport,
SNEU,small_airport,Euclides da Cunha Airport,
SNEW,small_airport,Fazenda Congonhas Airport,
SNEY,small_airport,Fazenda Lagoa do Morro Airport,
SNEZ,small_airport,Fazenda Palmeira do Capim Airport,
SNFA,small_airport,Fazenda Santo Antônio Airport,
SNFB,small_airport,Fazenda Minas Gerais Airport,
SNFD,small_airport,Fazenda Santo Antônio Airport,
SNFE,small_airport,Comandante Paschoal Patrocínio Filho Airport,
SNFF,small_airport,Feijó Airport,
SNFG,small_airport,Citropar Airport,
SNFH,small_airport,Fazenda Dom Felipe Airport,
SNFI,small_airport,Fazenda São José do Parnaíba Airport,
SNFJ,small_airport,Pousada Thaimaçu Airport,
SNFL,small_airport,Garimbo Tocantinzinho Airport,
SNFN,small_airport,Fazenda Santa Fé Airport,
SNFO,small_airport,Formiga Airport,
SNFP,small_airport,Fazenda Pirapó Airport,
SNFQ,small_airport,Fazenda Paineira Airport,
SNFR,small_airport,Belém de São Francisco Airport,
SNFS,small_airport,Fazenda Mimoso S/A Airport,
SNFT,small_airport,Fazenda Serinhaém Airport,
SNFU,small_airport,Frutal Airport,
SNFV,small_airport,Lago Joanes Airport,
SNFW,small_airport,São João do Piauí Airport,
SNFX,small_airport,São Félix do Xingu Airport,SXX
SNFZ,small_airport,Fazenda Villa Terezinha Airport,
SNGA,small_airport,Guarapari Airport,GUZ
SNGB,small_airport,Gilbués Airport,
SNGC,small_airport,Pista Canaã Airport,
SNGD,small_airport,Guadalupe Airport,GDP
SNGG,small_airport,Bom Jesus do Gurguéia Airport,
SNGI,small_airport,Guanambi Airport,GNM
SNGJ,small_airport,Grajaú Airport,
SNGK,small_airport,Fazenda Bela Vista Airport,
SNGN,small_airport,Garanhuns Airport,QGP
SNGO,small_airport,Fazenda Nova Airport,
SNGP,small_airport,Fazenda Santa Maria Airport,
SNGQ,small_airport,Fazenda Estrela Dalva Airport,
SNGR,small_airport,Gorotire Airport,
SNGS,small_airport,Aeroclube de Alagoas Airport,
SNGT,small_airport,Gentio de Ouro Airport,
SNGW,small_airport,Fazenda Cauaxi Airport,
SNGX,small_airport,Guaxupé Airport,
SNHA,small_airport,Tertuliano Guedes de Pinho Airport,ITN
SNHD,small_airport,Fazenda Floresta do Lobo Airport,
SNHE,small_airport,Fazenda Inhumas do Chapadão Airport,
SNHG,small_airport,Fazenda Varjadão Airport,
SNHJ,small_airport,Usina de José Bonifácio Airport,
SNHK,small_airport,Nacional Grafite I Airport,
SNHL,small_airport,Lagoa da Taboca Airport,
SNHO,small_airport,Nacional de Grafite II Airport,
SNHQ,small_airport,Nacional de Grafite III Airport,
SNHR,small_airport,Fazenda Água Santa Airport,
SNHS,small_airport,Santa Magalhães Airport,SET
SNHU,small_airport,FazendaBola Sete Airport,
SNHW,small_airport,Fazenda Agro-Maratá Airport,
SNHX,small_airport,Fazenda Samello Airport,
SNIA,small_airport,Igarapé-Açu Airport,
SNIB,small_airport,Itaberaba Airport,
SNIC,small_airport,Irecê Airport,IRE
SNIE,small_airport,Caetité Airport,
SNIF,small_airport,Fazenda Serra Dourada Airport,
SNIG,small_airport,Iguatu Airport,QIG
SNII,small_airport,Ouroland Airport,
SNIK,small_airport,Itamarandiba Airport,
SNIL,small_airport,Fazenda Santo Antônio Airport,
SNIN,small_airport,Prainha Airport,
SNIO,small_airport,Cipó Airport,
SNIP,small_airport,Itapetinga Airport,QIT
SNIR,small_airport,Fazenda Mata Escura Airport,
SNIS,small_airport,Fazenda Rio Largo Airport,
SNIT,small_airport,Ibotirama Airport,
SNIU,small_airport,Ipiaú Airport,IPU
SNIV,small_airport,Fazenda Jumari Airport,
SNIW,small_airport,Fazenda Carmelo Airport,
SNIX,small_airport,Fazenda Masutti Airport,
SNIY,small_airport,Ibimirim Airport,
SNIZ,small_airport,Fazenda Jaqueline Airport,
SNJA,small_airport,Capivari Airport,
SNJB,small_airport,Jacobina Airport,JCM
SNJC,small_airport,Fazenda Agua Boa Airport,
SNJD,small_airport,João Durval Carneiro Airport,FEC
SNJE,small_airport,Fazenda Trijunção Airport,
SNJG,small_airport,Fazenda São José da Lagoa Airport,
SNJH,small_airport,São José do Jacuípe Airport,
SNJI,small_airport,Fazenda Fortaleza de Santa Terezinha Airport,
SNJJ,small_airport,Fazenda Vô Anízio Airport,
SNJK,small_airport,Jequié Airport,JEQ
SNJL,small_airport,Fazenda do Rochedo Airport,
SNJM,small_airport,Aeroporto Elias Breder Airport,
SNJN,small_airport,Januária Airport,JNA
SNJO,small_airport,Aeroclube da Paraíba Airport,
SNJP,small_airport,João Pinheiro Airport,
SNJQ,small_airport,Jequitinhonha Airport,
SNJR,small_airport,Prefeito Octávio de Almeida Neves Airport,JDR
SNJS,small_airport,Jardim do Seridó Airport,
SNJT,small_airport,Fazenda Caraíbas Airport,
SNJU,small_airport,Nossa Senhora da Penha Airport,
SNJV,small_airport,Fazenda Santa Mônica Airport,
SNJW,small_airport,Jaraguá Airport,
SNJZ,small_airport,Fazenda Jaú Airport,
SNKB,small_airport,Aeroclube Airport,
SNKC,small_airport,Cocos Airport,
SNKD,small_airport,Conceição do Mato Dentro Airport,
SNKF,small_airport,Das Bandeirinhas Airport,
SNKH,small_airport,Creputiá Airport,
SNKI,small_airport,Cachoeiro do Itapemirim - Raimundo de Andrade Airport,CDI
SNKJ,small_airport,Fazenda Rio Dourado Airport,
SNKK,small_airport,Caicó Airport,
SNKL,small_airport,Colinas Airport,
SNKN,small_airport,Currais Novos Airport,QCP
SNKO,small_airport,Brotas de Macaúbas Airport,
SNKP,small_airport,Conquista do Pontal Airport,
SNKQ,small_airport,Klaus Mangold Airport,
SNKR,small_airport,Corrente Airport,
SNKS,small_airport,Santa Rita de Cássia Airport,
SNKT,small_airport,Crepurizinho Airport,
SNKU,small_airport,Canudos Airport,
SNKV,small_airport,Fazenda Campo Verde Airport,
SNKW,small_airport,Fazenda Boa Sorte Airport,
SNKX,small_airport,Marborges Airport,
SNKY,small_airport,Fazenda Cikel Airport,
SNKZ,small_airport,Fazenda Remanso do Pito Airport,
SNLA,small_airport,Fazenda Lagoa das Antas Airport,
SNLB,small_airport,Livramento do Brumado Airport,
SNLC,small_airport,Las Casas Airport,
SNLD,small_airport,Fazenda Serra Azul Airport,
SNLF,small_airport,Filial Campo Florido Airport,
SNLG,small_airport,Serra do Cipó Airport,
SNLH,small_airport,Lajinha Airport,
SNLI,small_airport,Abaeté Airport,
SNLJ,small_airport,Agropecuária Céu Aberto Ltda Airport,
SNLK,small_airport,Agropecuária Ferreira Penço Ltda Airport,
SNLM,small_airport,Fazenda Agropecuária Rancho 11 Airport,
SNLN,medium_airport,Linhares Municipal Airport,LHN
SNLO,small_airport,São Lourenço Airport,SSO
SNLQ,small_airport,Fazenda Conforto Airport,
SNLT,small_airport,Paulistana Airport,
SNLU,small_airport,Fazenda Boa Luz Airport,
SNLV,small_airport,Lavrinhas Airport,
SNLX,small_airport,Fazenda Primavera I Airport,
SNLY,small_airport,Lagoa da Prata Airport,
SNLZ,small_airport,Fazenda Boca da Mata Airport,
SNMA,small_airport,Monte Alegre Airport,MTE
SNMB,small_airport,Mombaça Airport,
SNMC,small_airport,Macaúbas Airport,
SNMD,small_airport,Mundico Coelho Airport,
SNME,small_airport,Costa dos Coqueiros Airport,
SNMF,small_airport,Agropastoril Monte Alegre Airport,
SNMI,small_airport,Mina Caraíba Airport,
SNMJ,small_airport,Maracás Airport,
SNMK,small_airport,Mocambinho Airport,
SNML,small_airport,Manduca Leão Airport,
SNMM,small_airport,Morada Nova de Minas Airport,
SNMN,small_airport,Minas Novas Airport,
SNMO,small_airport,Morada Nova Airport,
SNMP,small_airport,Fazenda Marocopa Airport,
SNMR,small_airport,Maraú Airport,
SNMS,small_airport,Monte Santo de Minas Airport,
SNMU,small_airport,Mucuri Airport,MVS
SNMV,small_airport,Fazenda Flávia Airport,
SNMW,small_airport,Agropecuária Paralelo Dez Ltda Airport,
SNMX,small_airport,São Mateus - Ernesto Bonomo Airport,SBJ
SNMZ,small_airport,Porto de Moz Airport,PTQ
SNNB,small_airport,Fazenda Cana Brava Airport,
SNNC,small_airport,Rio Capim Airport,
SNND,small_airport,Bertin Ltda Airport,
SNNE,small_airport,São João Nepomuceno Airport,
SNNF,small_airport,Nossa Senhora de Fátima Airport,
SNNH,small_airport,Carinhanha Airport,
SNNJ,small_airport,Fazenda Santa Cruz Airport,
SNNK,small_airport,Fazenda Teragro Airport,
SNNM,small_airport,Entre Rios - Vitória Airport,
SNNN,small_airport,Fazenda Buriti II Airport,
SNNO,small_airport,Fazenda São Domingos Airport,
SNNP,small_airport,Nilo Peçanha Airport,
SNNQ,small_airport,Fazenda Santa Lúcia Airport,
SNNS,small_airport,Fazenda Jaibense Airport,
SNNT,small_airport,Nova Ponte Airport,
SNNU,small_airport,Nanuque Airport,NNU
SNNV,small_airport,Fazenda Estrela do Sul Airport,
SNNX,small_airport,Fazenda Boa Vista Airport,
SNNY,small_airport,Fazenda Espírito Santo Airport,
SNNZ,small_airport,Fazenda Água Turva Airport,
SNOB,small_airport,Sobral Airport,
SNOC,small_airport,Morro do Chapéu Airport,
SNOD,small_airport,SKYJU Airport,
SNOE,small_airport,Oeiras Airport,
SNOF,small_airport,Ouro Fino Airport,
SNOG,small_airport,Ceará-Mirim Airport,
SNOI,small_airport,Fazenda Rio Mutuca Airport,
SNOJ,small_airport,Minalpa - Mineração Alto Parnaíba Ltda. Airport,
SNOK,small_airport,Fazenda Chão de Estrelas Airport,
SNOL,small_airport,Agropecuária Mariana Airport,
SNOM,small_airport,Fazenda Guaporeí Airport,
SNOO,small_airport,Fazenda Quatrilho Airport,
SNOP,small_airport,Propriá Airport,
SNOQ,small_airport,Fazenda Agropecuária Crioulo Airport,
SNOS,small_airport,Municipal José Figueiredo Airport,PSW
SNOT,small_airport,Fazenda Santa Fé do Guaporé Airport,
SNOU,small_airport,Feijó Airport,FEJ
SNOV,small_airport,Povoado de Camaçari Airport,
SNOW,small_airport,Fazenda Turmalina Airport,
SNOX,small_airport,Oriximiná Airport,ORX
SNOY,small_airport,Ouricuri Airport,
SNOZ,small_airport,Coronel Alexandre Raposo Airport,
SNPA,small_airport,Pará de Minas Airport,
SNPB,small_airport,Pastos Bons Airport,
SNPC,small_airport,Picos Airport,PCS
SNPD,small_airport,Patos de Minas Airport,POJ
SNPE,small_airport,Freitas Melro Airport,
SNPF,small_airport,Fazenda Canabrava Airport,
SNPI,small_airport,Piatã Airport,
SNPJ,small_airport,Patrocínio Airport,
SNPL,small_airport,Fazenda Pacuruxu Airport,
SNPM,small_airport,Palmeiras Airport,
SNPN,small_airport,Fazenda Água Fria Airport,
SNPO,small_airport,Pompeu Airport,
SNPP,small_airport,Morro de São Paulo Airport,
SNPQ,small_airport,Pesqueira Airport,
SNPS,small_airport,Fazenda Córrego da Ponte Airport,
SNPT,small_airport,Passa Tempo Airport,
SNPU,small_airport,Paraguaçu Airport,
SNPV,small_airport,Solidão Airport,
SNPW,small_airport,Piaus Airport,
SNPX,small_airport,Pirapora Airport,PIV
SNPY,small_airport,São Sebastião do Paraíso Airport,
SNPZ,small_airport,Pedra Azul Airport,
SNQ,small_airport,San Quintín Military Airstrip,SNQ
SNQA,small_airport,Fazenda Tracajá Airport,
SNQB,small_airport,Fazenda Val Paraíso Airport,
SNQD,small_airport,Sousa Airport,
SNQE,small_airport,Fazenda Serra Grande Airport,
SNQG,small_airport,Cangapara Airport,FLB
SNQI,small_airport,Fazenda Camagril Agropecuária Airport,
SNQJ,small_airport,Rancho Paraíso Airport,
SNQL,small_airport,Bom Jesus Airport,
SNQM,small_airport,Queimadas Airport,
SNQN,small_airport,Fazenda Estrela Airport,
SNQP,small_airport,Fazenda São Francisco Airport,
